EquipmentID,DaysinService,OpVoltage,OpAmperage,OpTemperature,MonthofManufacture,DaysfromLastService,DaystoNextService,DaysfromLastRepair,Defect
MOTOR_2619,519.964525,221.004450,27.745889,84.523325,200704,22.391231,23.823424,88.786938,1
MOTOR_2620,520.597928,229.472890,28.358888,79.842704,200801,21.963754,18.637046,63.778568,1
MOTOR_2622,523.372844,229.529668,24.006028,88.274085,200801,6.537963,25.701693,70.806943,1
MOTOR_2624,527.646589,229.788086,24.160020,78.468030,200705,29.088012,16.192992,33.820445,1
MOTOR_2625,527.741394,222.378495,28.164076,76.052898,200711,22.742374,14.423847,22.742374,1
MOTOR_2627,533.612007,228.329847,27.539449,85.753845,200707,20.217699,25.890363,20.217699,1
MOTOR_2641,554.924174,224.477284,28.917182,88.832381,200810,29.288116,28.310325,61.581407,1
MOTOR_2649,564.132308,223.702286,21.374506,88.476477,200912,17.200826,12.045212,31.433264,1
MOTOR_2655,570.006601,226.429379,25.770530,71.196754,200703,26.340580,17.671334,84.811070,1
MOTOR_2663,582.279169,226.516095,22.878475,89.452566,200802,26.145838,28.023371,97.027083,1
MOTOR_2666,589.026012,224.297702,29.958609,70.288643,200708,2.812132,12.699095,32.749970,1
MOTOR_2667,592.690849,220.192979,28.671412,82.102782,200711,14.151764,27.698033,48.469570,1
MOTOR_2672,603.244226,225.778939,23.590260,82.887281,200710,5.008627,24.829623,30.210344,1
MOTOR_2677,613.494999,229.711422,20.774258,83.937701,200703,22.754338,36.308537,84.876211,1
MOTOR_2681,619.847135,223.065344,20.375020,88.912484,200805,5.442433,27.067188,5.442433,1
MOTOR_2697,709.593273,224.523667,25.403004,71.663374,200805,2.045502,31.471652,67.133281,1
MOTOR_2699,739.841845,220.517630,27.975541,84.306645,200807,22.788186,27.525013,43.667310,1
MOTOR_030,1.111878,221.442240,20.175427,77.967806,200905,1.111878,12.721167,39.119915,0
MOTOR_032,1.192317,224.635849,24.858670,72.017507,200704,1.192317,11.683684,99.398455,0
MOTOR_035,1.270986,225.968794,23.410908,88.071099,200804,1.270986,7.809454,86.529766,0
MOTOR_036,1.384741,220.353142,27.801624,72.132335,200703,1.384741,19.860978,43.236542,0
MOTOR_038,1.442341,220.962267,21.878723,78.457464,200909,1.442341,24.561612,70.741434,0
MOTOR_040,1.528657,223.924822,23.040919,87.541010,200910,1.528657,24.366630,3.007429,0
MOTOR_041,1.569973,228.457862,28.101106,88.589034,200909,1.569973,11.075463,43.874514,0
MOTOR_043,1.633241,225.474351,20.807983,74.462569,200807,1.633241,21.054347,65.710991,0
MOTOR_049,2.400848,222.803962,25.073705,89.371532,200703,2.400848,35.133513,89.731668,0
MOTOR_050,2.471690,226.832198,20.147622,74.896092,200710,2.471690,31.590868,38.106282,0
MOTOR_051,2.498228,221.429029,22.264782,81.503000,200810,2.498228,25.983770,7.920199,0
MOTOR_052,2.596807,220.335245,29.117400,76.509498,200903,2.596807,21.983931,87.372511,0
MOTOR_063,3.437375,222.690146,26.441290,79.372113,200906,3.437375,36.195668,8.715332,0
MOTOR_065,3.633875,229.601790,28.647813,73.804992,200704,3.633875,24.503342,27.618703,0
MOTOR_066,3.650227,225.230032,20.291948,84.207362,200903,3.650227,33.768276,68.431977,0
MOTOR_068,3.737985,220.346345,27.589036,82.050113,200807,3.737985,12.209884,63.189478,0
MOTOR_070,3.786650,222.815073,29.139552,70.043682,200903,3.384507,17.253275,86.029760,0
MOTOR_071,3.970350,228.093318,22.837953,87.099292,200703,3.970350,16.005463,10.279862,0
MOTOR_074,4.104185,228.196326,23.395220,79.268094,200906,4.104185,21.117147,38.037367,0
MOTOR_076,4.289731,227.897588,20.255420,82.335762,200703,4.289731,26.294096,75.957104,0
MOTOR_081,5.100290,222.937965,25.914316,78.416360,200808,0.365696,7.053218,83.667083,0
MOTOR_083,5.190733,229.541223,29.357946,74.910700,200806,5.190733,7.013345,93.144735,0
MOTOR_085,5.281227,226.960308,25.314475,82.448119,200706,5.281227,26.046809,79.964153,0
MOTOR_091,5.853048,222.029899,24.935334,89.131579,200810,5.853048,18.836157,12.332669,0
MOTOR_092,5.908306,220.087222,28.893616,76.877313,200805,5.908306,26.047915,58.878085,0
MOTOR_093,5.960545,227.594134,23.395289,85.801273,200705,5.960545,19.576781,27.030237,0
MOTOR_094,6.128382,223.491623,25.797537,89.172459,200709,3.650509,7.746323,90.473234,0
MOTOR_095,6.401173,227.484657,29.782639,83.381729,200906,6.401173,22.040380,73.844137,0
MOTOR_096,6.464810,229.006218,26.971531,77.567870,200905,6.464810,27.303668,87.776104,0
MOTOR_097,6.569933,227.369557,24.405668,89.003358,200705,6.569933,7.850667,62.182256,0
MOTOR_098,6.811895,220.661793,23.425449,70.801826,200808,6.811895,22.975303,7.326764,0
MOTOR_099,6.991908,223.522587,25.597862,87.706002,200809,6.991908,16.748048,34.617876,0
MOTOR_100,7.038480,225.577504,27.201701,73.065371,201003,7.038480,11.447906,38.152216,0
MOTOR_101,7.143485,229.121790,28.681391,71.961157,200806,7.143485,26.047360,42.904386,0
MOTOR_105,7.677874,228.412085,21.661341,78.181000,201003,7.677874,12.725889,77.178741,0
MOTOR_106,7.798462,229.284567,29.601459,85.139625,200808,7.798462,34.652181,40.506122,0
MOTOR_109,8.081088,228.956974,20.545668,78.991000,201003,8.081088,26.683519,98.094037,0
MOTOR_111,8.446100,226.850681,21.366638,75.697436,200703,8.446100,13.596739,64.888384,0
MOTOR_113,8.754261,228.641417,20.202785,78.102886,201001,8.754261,17.469099,85.770258,0
MOTOR_114,8.790808,228.383872,25.084556,83.824846,200905,8.790808,35.197850,17.497365,0
MOTOR_116,8.912382,225.499889,26.831580,81.855986,200804,2.858111,16.384274,60.261375,0
MOTOR_117,9.250786,221.877321,24.780229,85.222854,200801,8.384324,14.114572,26.200457,0
MOTOR_118,9.315219,220.605585,23.210966,86.485130,200705,9.315219,36.124316,28.535490,0
MOTOR_121,9.490599,223.011293,22.635160,82.776617,200810,9.490599,22.514009,88.950651,0
MOTOR_123,9.617334,223.554705,24.984766,78.209276,200912,9.617334,23.105887,71.174104,0
MOTOR_124,9.770644,225.116604,24.139637,79.667303,200904,9.770644,26.766805,11.818911,0
MOTOR_125,9.907917,224.865263,29.568796,84.159494,201001,9.907917,17.201596,72.184811,0
MOTOR_127,10.040428,220.234562,22.955322,78.245807,200704,10.040428,15.043222,84.539065,0
MOTOR_128,10.121633,225.158602,25.255529,87.191137,200804,10.121633,22.624644,68.587503,0
MOTOR_129,10.182258,225.964760,27.655691,76.331175,200802,10.182258,27.920735,42.244893,0
MOTOR_133,10.829078,229.863892,26.602149,74.057391,200701,10.829078,27.106699,58.605619,0
MOTOR_134,10.947128,223.834676,28.836254,77.048353,200909,1.875032,29.861048,77.351920,0
MOTOR_135,10.952718,225.970714,26.460397,82.308899,200907,0.271983,11.913820,51.755376,0
MOTOR_136,11.057130,227.991823,25.770083,73.332589,200908,11.057130,30.541690,64.639035,0
MOTOR_137,11.180579,223.305650,20.095741,82.248341,200807,11.180579,23.647785,27.877153,0
MOTOR_138,11.254139,229.408592,28.411659,89.441586,200912,6.256815,31.310655,42.510270,0
MOTOR_139,11.432443,229.422816,24.875740,80.468494,200908,11.432443,19.690031,77.583988,0
MOTOR_140,11.653379,225.690949,23.126626,81.084283,200806,7.258169,13.399155,11.815816,0
MOTOR_143,11.923633,227.190935,20.941086,76.557691,201002,11.923633,15.539492,80.492191,0
MOTOR_144,11.953406,225.513702,27.465676,73.649108,200803,0.686790,15.528464,41.065797,0
MOTOR_145,12.144034,227.566863,26.219080,85.333469,200906,6.624765,16.813816,79.822154,0
MOTOR_146,12.166467,221.616712,26.356791,84.222918,200703,6.639776,22.159015,78.131362,0
MOTOR_147,12.461730,224.344163,26.089382,73.682560,200702,12.461730,18.187427,49.021879,0
MOTOR_150,12.562865,222.305803,20.605230,86.091603,200911,12.562865,14.295583,57.076369,0
MOTOR_153,12.990839,226.988983,21.086404,83.789306,200710,12.990839,8.209891,86.067236,0
MOTOR_154,13.498781,228.735627,20.761335,76.169350,200709,13.366893,31.219578,75.530041,0
MOTOR_157,13.716733,221.811007,20.359809,78.185739,200908,6.420773,23.493770,63.224893,0
MOTOR_159,14.169606,227.636442,24.232432,78.940085,200807,10.433697,33.202823,75.092625,0
MOTOR_160,14.367735,224.908820,27.302997,70.113840,201001,14.367735,21.782053,14.367735,0
MOTOR_161,14.396540,225.336388,21.198547,78.865648,200711,14.396540,28.714220,76.260112,0
MOTOR_162,14.563404,229.241228,27.459263,87.117015,200709,13.055803,25.378247,26.197433,0
MOTOR_163,14.649041,228.980684,26.137220,74.480067,200710,14.649041,18.353535,17.692239,0
MOTOR_164,14.750304,220.331563,29.486138,81.667778,200907,14.750304,19.205951,95.195916,0
MOTOR_166,14.853877,220.550117,24.369165,84.247452,201002,14.853877,36.303391,30.613677,0
MOTOR_168,15.421767,229.423113,25.402158,87.365376,200908,15.421767,26.724916,18.503000,0
MOTOR_170,16.128239,223.798614,28.824780,87.785068,200811,16.128239,28.431064,26.357034,0
MOTOR_171,16.175316,228.944830,26.323866,75.672106,200904,7.237431,34.122772,44.172542,0
MOTOR_172,16.245027,225.712589,22.105664,83.274274,200806,16.245027,20.581553,96.213593,0
MOTOR_173,16.571762,225.802536,24.744849,71.129362,200907,0.301348,12.581683,13.651934,0
MOTOR_176,17.197747,222.026949,20.209142,73.278299,200707,4.699587,22.390346,95.821029,0
MOTOR_178,17.391083,227.959602,21.533290,85.407222,200706,17.391083,28.315281,17.391083,0
MOTOR_180,17.484240,229.921427,21.898063,71.811346,200904,17.484240,16.955458,78.511990,0
MOTOR_181,17.745768,224.804926,29.768354,77.624150,200910,8.913356,32.456979,65.598402,0
MOTOR_183,17.985309,229.549788,28.008554,75.241412,200707,8.011067,34.219443,59.297164,0
MOTOR_184,18.220534,225.307680,28.157007,79.699258,200912,4.371197,22.893788,74.108069,0
MOTOR_185,18.436005,220.164627,28.753340,71.573211,200901,17.291575,7.851169,39.633757,0
MOTOR_187,18.623878,227.121942,28.945608,74.485187,200711,18.623878,9.340225,62.981633,0
MOTOR_188,18.722379,222.571724,20.367561,78.434356,200910,12.240775,29.418403,47.594329,0
MOTOR_189,18.833776,228.742169,29.797445,83.106240,200807,9.051822,9.895154,97.997374,0
MOTOR_190,19.051641,227.756430,23.333777,88.467521,200712,0.172731,15.783229,49.566440,0
MOTOR_191,19.270332,224.490148,24.457928,89.607171,201003,14.716882,13.107577,32.190105,0
MOTOR_194,19.435200,226.985720,29.062895,82.131935,200803,9.447685,33.346478,28.514078,0
MOTOR_195,19.534781,221.459082,22.458571,74.398457,200812,16.625850,9.044552,30.569838,0
MOTOR_196,19.626305,223.752627,25.070917,89.409219,200909,19.626305,14.030818,88.456853,0
MOTOR_197,19.626997,226.372369,25.525069,72.642312,200910,4.137635,10.718005,38.418399,0
MOTOR_199,19.783584,226.332567,24.667124,79.499625,200907,5.229246,7.923088,82.574675,0
MOTOR_200,19.856852,225.544129,27.096748,78.514716,201001,19.856852,26.281886,80.187251,0
MOTOR_201,19.965070,220.452114,25.915460,84.113034,200711,9.214350,21.901936,64.324894,0
MOTOR_202,20.089964,222.685549,24.467331,87.381472,201002,10.784160,33.214749,37.874578,0
MOTOR_203,20.151287,225.895944,28.898891,87.770484,200801,16.283356,12.927008,91.302835,0
MOTOR_204,20.502130,221.316655,24.562645,76.651173,200705,5.833452,10.035237,87.132714,0
MOTOR_205,20.508869,221.886677,26.172001,83.427308,200706,3.800918,11.695422,29.893018,0
MOTOR_206,20.545501,221.709397,21.996851,88.118216,201003,20.545501,14.906202,76.751728,0
MOTOR_207,20.677425,227.286983,22.070459,73.772232,200712,5.299171,8.539300,10.031730,0
MOTOR_208,20.741596,226.610219,26.809285,77.700921,200911,20.741596,14.027365,89.022619,0
MOTOR_209,20.827840,227.287906,25.896291,75.573327,200807,20.827840,15.808886,66.497978,0
MOTOR_210,20.887766,220.902705,20.490032,83.089450,200708,5.674220,23.622385,10.421237,0
MOTOR_211,20.896695,223.146004,28.930113,89.352096,200909,20.896695,31.888933,31.702210,0
MOTOR_213,21.086478,224.367899,22.152219,89.367660,200701,2.460554,33.426532,67.089345,0
MOTOR_215,21.241174,228.582770,20.742385,85.399362,200708,2.940988,33.206369,7.891755,0
MOTOR_217,21.360129,226.392645,27.808264,83.516069,200705,13.384399,7.197370,41.168649,0
MOTOR_218,21.461966,222.351649,27.589661,75.978060,200903,21.461966,26.509753,78.805271,0
MOTOR_219,21.747449,228.850999,29.240176,70.722015,200805,21.747449,36.476570,77.418953,0
MOTOR_222,22.124628,228.566583,21.864190,78.647512,200808,15.580579,30.457672,85.571999,0
MOTOR_223,22.243215,220.332021,23.555198,85.886402,200910,17.698271,29.384961,17.698271,0
MOTOR_224,22.382045,227.151884,29.725095,78.391846,200701,20.306458,26.690981,87.456735,0
MOTOR_225,22.561467,225.886931,29.323804,71.616570,200902,22.561467,12.350698,22.561467,0
MOTOR_226,22.669866,225.282261,20.330320,70.531369,200902,8.992391,11.050740,88.433874,0
MOTOR_227,23.028228,226.767246,27.485521,80.017254,200802,1.098700,36.399343,44.296518,0
MOTOR_228,23.041605,226.369724,29.620504,81.365090,200807,23.041605,31.354219,76.928556,0
MOTOR_229,23.593087,222.433272,20.336770,86.172244,200903,6.231944,26.874489,29.622682,0
MOTOR_231,24.118971,229.867423,26.548489,79.474753,200711,22.106521,21.610655,44.125597,0
MOTOR_232,24.168591,228.505540,25.459515,84.804017,200902,23.168143,7.237452,60.742706,0
MOTOR_233,24.240573,225.293592,21.827412,83.760789,200808,21.764648,19.150768,21.764648,0
MOTOR_237,24.582916,222.198312,25.240851,79.491302,200807,24.582916,8.644615,98.569864,0
MOTOR_239,24.921800,223.805734,23.628136,76.662935,200801,24.921800,27.231278,54.194907,0
MOTOR_241,24.995996,229.356873,23.136305,76.895597,200712,5.159509,19.772501,46.493622,0
MOTOR_242,25.205753,229.116472,22.857168,79.542538,200808,25.205753,35.542097,93.130226,0
MOTOR_243,25.218046,224.408856,23.037657,77.080750,200908,25.218046,16.055014,36.458916,0
MOTOR_244,25.564300,226.786470,24.959482,87.117833,200702,15.087988,29.522574,50.179034,0
MOTOR_245,25.570889,226.352872,28.390970,87.466468,200704,17.199602,36.627471,49.138586,0
MOTOR_246,25.719581,224.341793,20.488386,83.850789,200803,25.719581,9.007456,99.243429,0
MOTOR_248,26.061218,228.563495,20.730975,70.747706,200801,17.669245,36.860026,17.669245,0
MOTOR_249,26.183698,227.657383,25.931351,73.335149,200911,26.183698,10.258906,93.836095,0
MOTOR_250,26.484949,229.611889,23.998265,79.731966,200810,9.427244,17.120083,96.749962,0
MOTOR_251,26.487744,228.266606,25.825162,86.472909,200804,21.163561,14.156411,47.919389,0
MOTOR_252,26.597651,221.412012,25.734789,87.655035,200906,7.407426,8.339320,33.550532,0
MOTOR_253,27.024169,229.391881,27.518421,86.236086,200908,7.011757,7.484489,22.876756,0
MOTOR_254,27.029915,226.170139,26.069543,82.194754,200706,23.558851,10.766071,23.558851,0
MOTOR_255,27.041774,221.372830,26.930332,84.154680,201001,17.609885,35.290452,17.609885,0
MOTOR_256,27.112870,220.390458,28.004062,73.370697,201003,23.024921,15.792039,27.992641,0
MOTOR_258,27.363115,226.303147,21.951729,71.608462,200707,7.248554,24.252555,40.252927,0
MOTOR_259,27.502778,221.435692,26.148657,70.100652,200905,5.285207,17.975873,80.459240,0
MOTOR_261,28.524509,227.710857,26.033677,83.617870,200704,22.253442,29.610501,73.778101,0
MOTOR_263,28.652687,221.928769,20.645898,86.917147,200910,7.557817,33.787072,44.503621,0
MOTOR_264,28.673315,220.904037,27.461160,82.914101,200704,17.176938,22.965231,23.185348,0
MOTOR_267,29.535476,228.851414,29.967964,76.978775,200708,2.539150,36.363283,53.349527,0
MOTOR_268,29.549536,227.524067,29.623140,82.265429,200908,0.174618,32.943041,44.243512,0
MOTOR_271,30.116453,222.028319,22.919748,71.669496,200706,23.456671,33.229566,23.456671,0
MOTOR_272,30.279988,220.720529,29.571112,81.680920,200704,0.559592,16.733236,66.398292,0
MOTOR_273,30.367263,220.681897,28.462565,76.818310,200907,21.053856,29.525134,29.538452,0
MOTOR_274,30.369840,221.684975,29.584965,88.689381,200911,14.531719,27.704955,16.971644,0
MOTOR_275,30.437297,222.032498,22.575138,86.937176,200804,15.766601,34.929354,91.541255,0
MOTOR_276,30.666463,227.083708,28.585687,71.578862,201001,0.391877,21.272736,85.426911,0
MOTOR_277,30.667597,227.826947,28.933775,88.137962,200905,14.840528,33.786524,30.432425,0
MOTOR_279,31.956062,228.404480,28.650636,70.887609,200804,5.658535,23.453710,29.624069,0
MOTOR_280,32.296922,222.267946,25.810870,74.496776,200709,13.895965,29.594136,30.575844,0
MOTOR_281,32.383661,223.308641,28.315396,77.627323,200708,19.293308,25.496209,33.769387,0
MOTOR_282,32.773307,225.100540,24.942062,74.900356,200911,27.813388,30.324824,35.888148,0
MOTOR_283,33.091026,220.215278,26.662408,83.924837,200901,25.492508,7.918299,25.492508,0
MOTOR_284,33.440853,224.843081,26.291893,71.781404,200810,5.396391,34.767078,61.648242,0
MOTOR_285,34.010614,226.819722,23.056285,71.336351,200902,5.881490,24.146193,95.117286,0
MOTOR_289,34.705226,226.934439,25.040254,76.155783,200903,27.793299,36.953825,82.695017,0
MOTOR_290,34.731181,226.992779,20.942985,73.991570,200706,2.958863,24.942239,37.723535,0
MOTOR_291,34.793876,220.543567,28.096296,78.271638,200809,1.174707,34.376048,86.012831,0
MOTOR_292,34.847863,223.086904,28.508953,83.806524,200912,19.026882,18.407914,79.137049,0
MOTOR_293,34.862735,223.431459,23.268290,82.484601,200702,12.096292,28.002149,64.959814,0
MOTOR_295,35.419497,225.984479,23.749930,89.862475,200801,4.634008,19.356474,24.270711,0
MOTOR_296,35.489502,226.807900,21.657581,88.897385,200702,26.241550,33.956339,93.507848,0
MOTOR_297,35.702577,225.709068,21.624667,76.276784,200803,2.736233,11.028579,9.943684,0
MOTOR_298,35.886254,227.872752,27.661044,85.604777,200903,26.740433,18.069894,61.341208,0
MOTOR_299,35.959387,220.389822,24.456410,74.914760,200911,10.738360,9.682125,10.738360,0
MOTOR_300,36.009602,220.324736,28.511972,72.122660,200802,28.345148,18.866614,99.790025,0
MOTOR_301,36.409664,226.715782,21.726537,80.635769,200708,12.425236,8.756899,84.150367,0
MOTOR_302,36.471882,229.196960,25.144168,82.644170,200803,20.224697,36.708597,32.497839,0
MOTOR_303,36.759742,227.614460,29.843137,70.478679,201002,18.598849,16.236039,30.951175,0
MOTOR_304,36.791283,221.425384,28.829896,77.058517,200812,0.144430,20.219424,32.460095,0
MOTOR_305,37.031847,221.255511,21.942107,79.984581,200908,2.361070,22.123467,40.478162,0
MOTOR_306,37.102364,228.172880,20.235768,71.521272,201002,23.416609,10.300810,24.224499,0
MOTOR_307,37.128232,223.491448,25.278050,85.169925,200708,12.364606,9.265923,12.364606,0
MOTOR_308,37.187841,228.202916,26.186220,80.197138,200803,15.442176,33.029437,15.442176,0
MOTOR_311,37.564188,221.230105,27.211934,83.460163,200810,9.968629,18.843023,9.968629,0
MOTOR_312,37.665847,226.457892,27.504079,88.873227,200810,14.565519,15.407334,81.707557,0
MOTOR_313,37.771400,221.546485,23.283424,72.607505,200803,1.818187,18.008747,44.479033,0
MOTOR_314,37.880651,229.833461,22.725705,80.651922,200806,4.518908,11.697220,76.036634,0
MOTOR_315,37.937605,227.305459,29.857296,75.746908,200808,27.890533,32.135926,99.810287,0
MOTOR_316,38.055292,225.643415,22.465181,84.149333,200908,9.554922,33.554193,42.040375,0
MOTOR_317,38.085731,227.354110,22.214957,71.618434,200701,10.443407,30.726090,50.500324,0
MOTOR_318,38.165615,221.959027,27.265423,72.377705,200903,25.886272,27.891629,25.886272,0
MOTOR_319,38.311554,226.781721,25.017591,75.745760,200904,23.470904,31.607579,63.972082,0
MOTOR_320,38.322911,223.311888,22.395415,76.691227,200706,28.735306,22.040830,28.735306,0
