Detail_de_commande;Numero_de_commande;Date;Type_de_mode_de_commande;﻿Cd_personnel_de_vente;Produit
6002213;600118;05/11/2012 00:00;Téléphone;10007;Ensemble de bois Ouragan en titane -- pour dames
6002214;600118;05/11/2012 00:00;Téléphone;10007;Calmo allergies
6002215;600118;05/11/2012 00:00;Téléphone;10007;Calmo piqûres
6002216;600118;05/11/2012 00:00;Téléphone;10007;Stopsol
6002217;600118;05/11/2012 00:00;Téléphone;10007;Lanterne PermaLux à parois doubles
6002218;600118;05/11/2012 00:00;Téléphone;10007;Sacoches à vélo Atlas
6002219;600118;05/11/2012 00:00;Téléphone;10007;Piquet Bellétoile
6002220;600118;05/11/2012 00:00;Téléphone;10007;Citerne souple ChefDeCamp
6002221;600118;05/11/2012 00:00;Téléphone;10007;Gamelle ChefDeCamp
6002223;600118;05/11/2012 00:00;Téléphone;10007;Lampe torche LuckyLux 4
6002224;600118;05/11/2012 00:00;Téléphone;10007;Réchaud double ChefDeCamp
6002225;600118;05/11/2012 00:00;Téléphone;10007;Vision Soleil
6002227;600118;05/11/2012 00:00;Téléphone;10007;Trousse de premiers soins compacte
6002228;600118;05/11/2012 00:00;Téléphone;10007;Lampe torche LuckyLux Extra
6002229;600118;05/11/2012 00:00;Téléphone;10007;Sac tout temps Morphée
6002295;600121;05/11/2012 00:00;Visite d'un représentant;10077;Lampe-tempête PermaLux
6002296;600121;05/11/2012 00:00;Visite d'un représentant;10077;Calmo brûlures
6002307;600122;05/11/2012 00:00;Poste;10077;Sac d'expédition Atlas
6002308;600122;05/11/2012 00:00;Poste;10077;Sac moyen Morphée
6002309;600122;05/11/2012 00:00;Poste;10077;Rêve Bellétoile pour 3
6002310;600122;05/11/2012 00:00;Poste;10077;Trousse de premiers soins compacte
6002311;600122;05/11/2012 00:00;Poste;10077;Mini-lampe torche LuckyLux
6002312;600122;05/11/2012 00:00;Poste;10077;Lampe torche LuckyLux Extra
6002324;600123;05/11/2012 00:00;Poste;10077;Vision Sommet
6002337;600124;05/11/2012 00:00;Téléphone;10077;Canif à deux lames
6002338;600124;05/11/2012 00:00;Téléphone;10077;Lanterne PermaLux à parois simples
6002424;600129;05/11/2012 00:00;Téléphone;10007;Abrisol en bâton
6002425;600129;05/11/2012 00:00;Téléphone;10007;Boussole de luxe Eurêka
6002427;600129;05/11/2012 00:00;Téléphone;10007;Montre numérique Le Montagnard
6002428;600129;05/11/2012 00:00;Téléphone;10007;Montre de luxe Le Montagnard
6002430;600129;05/11/2012 00:00;Téléphone;10007;Canif à deux lames
6002431;600129;05/11/2012 00:00;Téléphone;10007;Canif à lames multiples
6002432;600129;05/11/2012 00:00;Téléphone;10007;Couteau de chasse Plus
6002616;600139;05/11/2012 00:00;Visite d'un représentant;10005;Sac fourre-tout Atlas
6002617;600139;05/11/2012 00:00;Visite d'un représentant;10005;Matelas isolant Morphée
6002618;600139;05/11/2012 00:00;Visite d'un représentant;10005;Lampe PermaLux
6002619;600139;05/11/2012 00:00;Visite d'un représentant;10005;Abrisol 30
6002620;600139;05/11/2012 00:00;Visite d'un représentant;10005;Abrisol universel
6002622;600139;05/11/2012 00:00;Visite d'un représentant;10005;Vision Sommet
6002623;600139;05/11/2012 00:00;Visite d'un représentant;10005;Lynx Extra
6002624;600139;05/11/2012 00:00;Visite d'un représentant;10005;Dôme Bellétoile
6002635;600140;05/11/2012 00:00;Visite d'un représentant;10005;Rêve Bellétoile pour 3
6002636;600140;05/11/2012 00:00;Visite d'un représentant;10005;Mini-lampe torche LuckyLux
6002637;600140;05/11/2012 00:00;Visite d'un représentant;10005;Lanterne PermaLux à parois simples
6002638;600140;05/11/2012 00:00;Visite d'un représentant;10005;Sac d'excursion Atlas
6002639;600140;05/11/2012 00:00;Visite d'un représentant;10005;Sac d'expédition Atlas
6002640;600140;05/11/2012 00:00;Visite d'un représentant;10005;Sac moyen Morphée
6002641;600140;05/11/2012 00:00;Visite d'un représentant;10005;Calmo brûlures
6002642;600140;05/11/2012 00:00;Visite d'un représentant;10005;Lotion Zutinsect naturelle
6002643;600140;05/11/2012 00:00;Visite d'un représentant;10005;Lotion Zutinsect Extra
6002798;600151;05/11/2012 00:00;Téléphone;10005;Sac léger Morphée
6002799;600151;05/11/2012 00:00;Téléphone;10005;Gobelet ChefDeCamp
6002800;600151;05/11/2012 00:00;Téléphone;10005;Ensemble de balles et tés Omnium
6002801;600151;05/11/2012 00:00;Téléphone;10005;Sac de golf Omnium
6002802;600151;05/11/2012 00:00;Téléphone;10005;Fers Ouragan en titane
6002803;600151;05/11/2012 00:00;Téléphone;10005;Fers Ouragan en titane -- pour dames
6002814;600152;05/11/2012 00:00;Télécopieur;10077;Fers Ouragan en titane -- pour dames
6002825;600153;05/11/2012 00:00;Poste;10077;Ensemble de balles et tés Omnium
6002836;600154;05/11/2012 00:00;Télécopieur;10077;Gamelle ChefDeCamp
6002837;600154;05/11/2012 00:00;Télécopieur;10077;Réchaud double ChefDeCamp
6002838;600154;05/11/2012 00:00;Télécopieur;10077;Dôme Bellétoile
6002850;600155;05/11/2012 00:00;Visite d'un représentant;10005;Lanterne PermaLux au kérosène
6002851;600155;05/11/2012 00:00;Visite d'un représentant;10005;Mini Bellétoile
6002852;600155;05/11/2012 00:00;Visite d'un représentant;10005;Casseroles ChefDeCamp
6002853;600155;05/11/2012 00:00;Visite d'un représentant;10005;Ustensiles ChefDeCamp
6002854;600155;05/11/2012 00:00;Visite d'un représentant;10005;Réchaud simple ChefDeCamp
6002855;600155;05/11/2012 00:00;Visite d'un représentant;10005;Oreiller Morphée
8043676;805231;05/11/2012 00:00;Téléphone;10349;TX
8046184;811045;05/11/2012 00:00;Site Web;10349;Gadget de poche
8080787;802980;05/11/2012 00:00;Site Web;10345;Expert
8102630;802980;05/11/2012 00:00;Site Web;10345;Œil de chat
8104797;802980;05/11/2012 00:00;Site Web;10345;Forestier
8131232;811045;05/11/2012 00:00;Site Web;10349;Allée
8165736;802980;05/11/2012 00:00;Site Web;10345;Légende
8171362;811045;05/11/2012 00:00;Site Web;10349;Sam
8179133;802980;05/11/2012 00:00;Site Web;10345;Maximus
8204199;830151;05/11/2012 00:00;Site Web;10229;HautLieu
8221073;805231;05/11/2012 00:00;Téléphone;10349;Légende
8237378;805231;05/11/2012 00:00;Téléphone;10349;Infinité
8240696;805231;05/11/2012 00:00;Téléphone;10349;TX
8264579;802980;05/11/2012 00:00;Site Web;10345;Tendance
8277333;802980;05/11/2012 00:00;Site Web;10345;Luxe
8289324;830151;05/11/2012 00:00;Site Web;10229;Tendance
6001585;600088;06/11/2012 00:00;Visite d'un représentant;10470;Montre multifonction Le Montagnard
6001586;600088;06/11/2012 00:00;Visite d'un représentant;10470;Lanterne PermaLux au butane
6001587;600088;06/11/2012 00:00;Visite d'un représentant;10470;Lampe PermaLux
6001588;600088;06/11/2012 00:00;Visite d'un représentant;10470;Sac de randonnée Atlas
6001589;600088;06/11/2012 00:00;Visite d'un représentant;10470;Glacière Atlas
6001590;600088;06/11/2012 00:00;Visite d'un représentant;10470;Sac fourre-tout Atlas
6001591;600088;06/11/2012 00:00;Visite d'un représentant;10470;Sac léger Morphée
6001592;600088;06/11/2012 00:00;Visite d'un représentant;10470;Trousse de cuisine ChefDeCamp
6001593;600088;06/11/2012 00:00;Visite d'un représentant;10470;Lotion Zutinsect légère
6001594;600088;06/11/2012 00:00;Visite d'un représentant;10470;Lotion Zutinsect
6001595;600088;06/11/2012 00:00;Visite d'un représentant;10470;Abrisol 15
6001596;600088;06/11/2012 00:00;Visite d'un représentant;10470;Abrisol 30
6001597;600088;06/11/2012 00:00;Visite d'un représentant;10470;Abrisol universel
6001598;600088;06/11/2012 00:00;Visite d'un représentant;10470;Lynx 50
6001599;600088;06/11/2012 00:00;Visite d'un représentant;10470;Matelas isolant Morphée
6001600;600088;06/11/2012 00:00;Visite d'un représentant;10470;Oreiller Morphée
6001601;600088;06/11/2012 00:00;Visite d'un représentant;10470;Lit pliant Morphée
6001602;600088;06/11/2012 00:00;Visite d'un représentant;10470;Rêve Bellétoile pour 2
6001603;600088;06/11/2012 00:00;Visite d'un représentant;10470;Rêve Bellétoile pour 6
6001604;600088;06/11/2012 00:00;Visite d'un représentant;10470;Parapluie Omnium
6001605;600088;06/11/2012 00:00;Visite d'un représentant;10470;Gants Omnium
6001606;600088;06/11/2012 00:00;Visite d'un représentant;10470;Fers Ouragan en acier
6001607;600088;06/11/2012 00:00;Visite d'un représentant;10470;Fers Ouragan en acier -- pour dames
6001608;600088;06/11/2012 00:00;Visite d'un représentant;10470;Fer droit Omnium
6001609;600088;06/11/2012 00:00;Visite d'un représentant;10470;Fer droit Herberase
6001610;600088;06/11/2012 00:00;Visite d'un représentant;10470;Ensemble de bois Ouragan en acier -- pour dames
6001611;600088;06/11/2012 00:00;Visite d'un représentant;10470;Trousse de premiers soins familiale
6001612;600088;06/11/2012 00:00;Visite d'un représentant;10470;Bouilloire ChefDeCamp
6001613;600088;06/11/2012 00:00;Visite d'un représentant;10470;Lecteur de cartes LuckyLux
6001614;600088;06/11/2012 00:00;Visite d'un représentant;10470;Lampe torche LuckyLux 2
6001615;600088;06/11/2012 00:00;Visite d'un représentant;10470;Lampe tout usage LuckyLux
8004449;834726;06/11/2012 00:00;Télécopieur;10349;Dante
8007349;804212;06/11/2012 00:00;Téléphone;10345;Capri
8030274;804559;06/11/2012 00:00;Téléphone;10362;HautLieu
8048668;806531;06/11/2012 00:00;Téléphone;10345;Allée
8052620;804738;06/11/2012 00:00;Site Web;10349;Gadget de poche
8055046;804212;06/11/2012 00:00;Téléphone;10345;TX
8055521;804212;06/11/2012 00:00;Téléphone;10345;Dante
8084654;834726;06/11/2012 00:00;Télécopieur;10349;Gadget de poche
8089769;804738;06/11/2012 00:00;Site Web;10349;TX
8096926;818825;06/11/2012 00:00;Téléphone;10345;Tendance
8099721;804212;06/11/2012 00:00;Téléphone;10345;TX
8114031;804212;06/11/2012 00:00;Téléphone;10345;Tendance
8133313;804212;06/11/2012 00:00;Téléphone;10345;Inferno
8155364;804212;06/11/2012 00:00;Téléphone;10345;Inferno
8162491;818825;06/11/2012 00:00;Téléphone;10345;Éclaireur
8165228;804212;06/11/2012 00:00;Téléphone;10345;TX
8181660;804738;06/11/2012 00:00;Site Web;10349;Sam
8211740;818825;06/11/2012 00:00;Téléphone;10345;Expert
8223998;804212;06/11/2012 00:00;Téléphone;10345;Allée
8227312;804559;06/11/2012 00:00;Téléphone;10362;Légende
8254143;804212;06/11/2012 00:00;Téléphone;10345;Kodiak
8262500;804212;06/11/2012 00:00;Téléphone;10345;Dante
8278550;818825;06/11/2012 00:00;Téléphone;10345;TX
8282445;804212;06/11/2012 00:00;Téléphone;10345;Éclaireur
8286895;818825;06/11/2012 00:00;Téléphone;10345;Inferno
6001626;600089;07/11/2012 00:00;Visite d'un représentant;10680;Aérosol Zutinsect
6001627;600089;07/11/2012 00:00;Visite d'un représentant;10680;Matelas auto-gonflant Morphée
6001628;600089;07/11/2012 00:00;Visite d'un représentant;10680;Casseroles de luxe ChefDeCamp
6001790;600099;07/11/2012 00:00;Site Web;10470;Fer droit Herberase Extra
6001791;600099;07/11/2012 00:00;Site Web;10470;Ensemble de bois Ouragan en acier
8042192;831787;07/11/2012 00:00;Téléphone;10345;Luxe
8052527;831787;07/11/2012 00:00;Téléphone;10345;Sam
8159922;831787;07/11/2012 00:00;Téléphone;10345;Maximus
8171014;831787;07/11/2012 00:00;Téléphone;10345;Zone
8207401;831787;07/11/2012 00:00;Téléphone;10345;HautLieu
8220896;831787;07/11/2012 00:00;Téléphone;10345;Sam
8279994;831787;07/11/2012 00:00;Téléphone;10345;Opéra
6001882;600104;08/11/2012 00:00;Téléphone;10712;Rêve Bellétoile pour 6
6001883;600104;08/11/2012 00:00;Téléphone;10712;Trousse de cuisine ChefDeCamp
6001884;600104;08/11/2012 00:00;Téléphone;10712;Bouilloire ChefDeCamp
6001885;600104;08/11/2012 00:00;Téléphone;10712;Lecteur de cartes LuckyLux
6001886;600104;08/11/2012 00:00;Téléphone;10712;Lampe torche LuckyLux 2
6001887;600104;08/11/2012 00:00;Téléphone;10712;Lynx 50
6001890;600104;08/11/2012 00:00;Téléphone;10712;Montre multifonction Le Montagnard
6001891;600104;08/11/2012 00:00;Téléphone;10712;Parapluie Omnium
6001892;600104;08/11/2012 00:00;Téléphone;10712;Gants Omnium
6001893;600104;08/11/2012 00:00;Téléphone;10712;Fers Ouragan en acier
6001894;600104;08/11/2012 00:00;Téléphone;10712;Fers Ouragan en acier -- pour dames
6001895;600104;08/11/2012 00:00;Téléphone;10712;Fer droit Omnium
6001896;600104;08/11/2012 00:00;Téléphone;10712;Fer droit Herberase
6001897;600104;08/11/2012 00:00;Téléphone;10712;Ensemble de bois Ouragan en acier -- pour dames
6001898;600104;08/11/2012 00:00;Téléphone;10712;Trousse de premiers soins familiale
6001899;600104;08/11/2012 00:00;Téléphone;10712;Lotion Zutinsect légère
6001900;600104;08/11/2012 00:00;Téléphone;10712;Lotion Zutinsect
6001901;600104;08/11/2012 00:00;Téléphone;10712;Abrisol 15
6001902;600104;08/11/2012 00:00;Téléphone;10712;Lampe tout usage LuckyLux
6001903;600104;08/11/2012 00:00;Téléphone;10712;Lanterne PermaLux au butane
6002710;600145;08/11/2012 00:00;Télécopieur;10470;Ensemble de bois Ouragan en titane -- pour dames
6002711;600145;08/11/2012 00:00;Télécopieur;10470;Gobelet ChefDeCamp
6002712;600145;08/11/2012 00:00;Télécopieur;10470;Lampe torche LuckyLux 4
6002713;600145;08/11/2012 00:00;Télécopieur;10470;Lanterne PermaLux à parois doubles
6002714;600145;08/11/2012 00:00;Télécopieur;10470;Sacoches à vélo Atlas
6002715;600145;08/11/2012 00:00;Télécopieur;10470;Citerne souple ChefDeCamp
6002726;600146;08/11/2012 00:00;Site Web;10470;Stopsol
6002730;600146;08/11/2012 00:00;Site Web;10470;Piquet Bellétoile
6002731;600146;08/11/2012 00:00;Site Web;10470;Ensemble de bois Ouragan en titane
6002742;600147;08/11/2012 00:00;Visite d'un représentant;10470;Système de positionnement de luxe Eurêka
6002743;600147;08/11/2012 00:00;Visite d'un représentant;10470;Lotion Zutinsect Extra
6002744;600147;08/11/2012 00:00;Visite d'un représentant;10470;Montre analogique Le Montagnard
6002746;600147;08/11/2012 00:00;Visite d'un représentant;10470;Calmo allergies
6002747;600147;08/11/2012 00:00;Visite d'un représentant;10470;Calmo piqûres
6002758;600148;08/11/2012 00:00;Site Web;10470;Sac tout temps Morphée
6002759;600148;08/11/2012 00:00;Site Web;10470;Sac d'excursion Atlas
6002772;600149;08/11/2012 00:00;Site Web;10470;Couteau de chasse Plus
6002773;600149;08/11/2012 00:00;Site Web;10470;Boussole Eurêka
6002784;600150;08/11/2012 00:00;Téléphone;10470;Boussole de luxe Eurêka
6002785;600150;08/11/2012 00:00;Téléphone;10470;Abrisol en bâton
6002786;600150;08/11/2012 00:00;Téléphone;10470;Lynx Extra
6002787;600150;08/11/2012 00:00;Téléphone;10470;Vision Soleil
6002933;600160;08/11/2012 00:00;Télécopieur;10470;Sac de golf Omnium
6002934;600160;08/11/2012 00:00;Télécopieur;10470;Fers Ouragan en titane
8004453;817186;08/11/2012 00:00;Téléphone;10345;Zone
8045735;805730;08/11/2012 00:00;Télécopieur;10229;HautLieu
8047970;805730;08/11/2012 00:00;Télécopieur;10229;Maximus
8084134;817186;08/11/2012 00:00;Téléphone;10345;HautLieu
8085627;822187;08/11/2012 00:00;Téléphone;10349;TX
8088559;817186;08/11/2012 00:00;Téléphone;10345;Sam
8102656;822187;08/11/2012 00:00;Téléphone;10349;Infinité
8104653;817186;08/11/2012 00:00;Téléphone;10345;Zone
8136213;817186;08/11/2012 00:00;Téléphone;10345;TX
8138212;822187;08/11/2012 00:00;Téléphone;10349;Gadget de poche
8142309;822187;08/11/2012 00:00;Téléphone;10349;TX
8148661;817186;08/11/2012 00:00;Téléphone;10345;Allée
8155681;822187;08/11/2012 00:00;Téléphone;10349;Pionnier
8174667;817186;08/11/2012 00:00;Téléphone;10345;Luxe
8181805;824984;08/11/2012 00:00;Téléphone;10229;Gadget de poche
8186103;824984;08/11/2012 00:00;Téléphone;10229;TX
8194444;822187;08/11/2012 00:00;Téléphone;10349;Maximus
8195420;824984;08/11/2012 00:00;Téléphone;10229;HautLieu
8209976;817186;08/11/2012 00:00;Téléphone;10345;Pionnier
8214511;817186;08/11/2012 00:00;Téléphone;10345;TX
8226501;817186;08/11/2012 00:00;Téléphone;10345;TX
8242469;817186;08/11/2012 00:00;Téléphone;10345;Maximus
8249957;824984;08/11/2012 00:00;Téléphone;10229;Sam
8271995;817186;08/11/2012 00:00;Téléphone;10345;Forestier
8283629;822187;08/11/2012 00:00;Téléphone;10349;Zone
8284219;824984;08/11/2012 00:00;Téléphone;10229;Kodiak
6002194;600117;09/11/2012 00:00;Visite d'un représentant;10730;Aérosol Zutinsect
6002195;600117;09/11/2012 00:00;Visite d'un représentant;10730;Matelas auto-gonflant Morphée
6002196;600117;09/11/2012 00:00;Visite d'un représentant;10730;Casseroles de luxe ChefDeCamp
8002448;829569;09/11/2012 00:00;Site Web;10229;Zone
8019014;827735;09/11/2012 00:00;Téléphone;10229;TX
8034749;829569;09/11/2012 00:00;Site Web;10229;Forestier
8035547;829569;09/11/2012 00:00;Site Web;10229;Légende
8036834;801350;09/11/2012 00:00;Site Web;10229;Dante
8062536;827735;09/11/2012 00:00;Téléphone;10229;Sam
8072101;801350;09/11/2012 00:00;Site Web;10229;Capri
8090841;829569;09/11/2012 00:00;Site Web;10229;Zone
8110423;801350;09/11/2012 00:00;Site Web;10229;HautLieu
8118988;801350;09/11/2012 00:00;Site Web;10229;Kodiak
8129471;827735;09/11/2012 00:00;Téléphone;10229;Tendance
8147055;801350;09/11/2012 00:00;Site Web;10229;Zone
8154231;829569;09/11/2012 00:00;Site Web;10229;Allée
8160554;801350;09/11/2012 00:00;Site Web;10229;Sam
8179115;827735;09/11/2012 00:00;Téléphone;10229;Kodiak
8223592;829569;09/11/2012 00:00;Site Web;10229;Pionnier
8237396;801350;09/11/2012 00:00;Site Web;10229;Gadget de poche
8277951;827735;09/11/2012 00:00;Téléphone;10229;Gadget de poche
8278232;801350;09/11/2012 00:00;Site Web;10229;Pionnier
8024685;809343;12/11/2012 00:00;Téléphone;10229;HautLieu
8037367;819522;12/11/2012 00:00;Site Web;10241;Gadget Max
8068877;809985;12/11/2012 00:00;Site Web;10345;Capri
8072808;819522;12/11/2012 00:00;Site Web;10241;Légende
8111379;819522;12/11/2012 00:00;Site Web;10241;Expert
8140749;809985;12/11/2012 00:00;Site Web;10345;Allée
8161686;809343;12/11/2012 00:00;Téléphone;10229;Gadget de poche
8206055;809343;12/11/2012 00:00;Téléphone;10229;Zone
8212111;819522;12/11/2012 00:00;Site Web;10241;Dante
8216861;809985;12/11/2012 00:00;Site Web;10345;Légende
8240946;809985;12/11/2012 00:00;Site Web;10345;Légende
8243981;809343;12/11/2012 00:00;Téléphone;10229;Tendance
8265129;809985;12/11/2012 00:00;Site Web;10345;TX
8007193;825157;13/11/2012 00:00;Site Web;10362;HautLieu
8012541;831599;13/11/2012 00:00;Téléphone;10241;Tendance
8013790;831215;13/11/2012 00:00;Site Web;10345;Allée
8026315;828208;13/11/2012 00:00;Site Web;10345;Dante
8039854;806712;13/11/2012 00:00;Téléphone;10229;HautLieu
8053728;801520;13/11/2012 00:00;Site Web;10362;Sam
8064661;825157;13/11/2012 00:00;Site Web;10362;Tendance
8076234;826638;13/11/2012 00:00;Téléphone;10362;Dante
8085378;801520;13/11/2012 00:00;Site Web;10362;HautLieu
8092067;831215;13/11/2012 00:00;Site Web;10345;TX
8114155;831599;13/11/2012 00:00;Téléphone;10241;Expert
8117891;828208;13/11/2012 00:00;Site Web;10345;HautLieu
